Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling,DateTime,DateTime_rounded,GHI,DNI,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Solar Zenith Angle,Aerosol Optical Depth,Precipitable Water,Ozone,Cloud Type,Surface Albedo,Mapped_Latitude,Mapped_Longitude,DateTime_NREL,Clearness_Index,DNI_Clearness,Diffuse_Fraction,Solar_Elevation,Hour_sin,Hour_cos,Month_sin,Month_cos
March AFB,20170805,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,23.31543,41.27388,17.0511,7,10.0,957.6,722,2017-08-05 15:00:00,2017-08-05 15:00:00,499,715,109,499,715,109,56.96,0.151,3.3000000000000003,0.282,0,0.22,33.9,-117.26,2017-08-05 15:00:00,1.0,1.0,0.218436873747495,33.04,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170806,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,40.03906,32.86728,15.55597,0,10.0,958.8,722,2017-08-06 10:00:00,2017-08-06 10:00:00,947,874,133,947,874,133,21.33,0.135,3.1,0.281,0,0.22,33.9,-117.26,2017-08-06 10:00:00,1.0,1.0,0.14044350580781415,68.67,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170806,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,35.66284,34.84871,17.83741,6,10.0,958.8,722,2017-08-06 11:00:00,2017-08-06 11:00:00,973,872,140,973,872,140,17.46,0.146,3.1,0.281,0,0.22,33.9,-117.26,2017-08-06 11:00:00,1.0,1.0,0.14388489208633093,72.53999999999999,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170806,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,31.75659,36.8528,19.14732,5,10.0,958.8,722,2017-08-06 12:00:00,2017-08-06 12:00:00,934,861,141,934,861,141,22.76,0.151,3.1,0.281,0,0.22,33.9,-117.26,2017-08-06 12:00:00,1.0,1.0,0.15096359743040685,67.24,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170806,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,30.09644,36.79741,20.33894,8,10.0,958.2,722,2017-08-06 13:00:00,2017-08-06 13:00:00,833,825,142,833,825,142,33.04,0.166,3.2,0.282,0,0.22,33.9,-117.26,2017-08-06 13:00:00,1.0,1.0,0.17046818727490998,56.96,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170806,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,26.97144,38.7738,18.51735,6,10.0,958.2,722,2017-08-06 14:00:00,2017-08-06 14:00:00,680,771,135,680,771,135,44.92,0.178,3.2,0.282,0,0.22,33.9,-117.26,2017-08-06 14:00:00,1.0,1.0,0.19852941176470587,45.08,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170806,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,28.03955,38.66554,17.57828,11,10.0,957.6,722,2017-08-06 15:00:00,2017-08-06 15:00:00,491,673,126,491,673,126,57.120000000000005,0.205,3.1,0.282,0,0.22,33.9,-117.26,2017-08-06 15:00:00,1.0,1.0,0.25661914460285135,32.879999999999995,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170807,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,40.48462,32.96547,15.7128,3,10.0,959.5,722,2017-08-07 10:00:00,2017-08-07 10:00:00,963,912,114,963,912,114,21.55,0.091,2.6,0.29,0,0.22,33.9,-117.26,2017-08-07 10:00:00,1.0,1.0,0.11838006230529595,68.45,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170807,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,35.38208,35.56122,18.11869,0,10.0,959.5,722,2017-08-07 11:00:00,2017-08-07 11:00:00,991,916,119,991,916,119,17.740000000000002,0.096,2.5,0.29,0,0.22,33.9,-117.26,2017-08-07 11:00:00,1.0,1.0,0.12008072653884964,72.25999999999999,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170807,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,32.91626,36.82762,19.52463,7,10.0,959.2,722,2017-08-07 12:00:00,2017-08-07 12:00:00,951,899,123,951,899,123,23.0,0.11,2.5,0.289,0,0.22,33.9,-117.26,2017-08-07 12:00:00,1.0,1.0,0.12933753943217666,67.0,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170807,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,30.01709,37.49733,20.51793,7,10.0,959.2,722,2017-08-07 13:00:00,2017-08-07 13:00:00,850,871,122,850,871,122,33.230000000000004,0.118,2.5,0.287,0,0.22,33.9,-117.26,2017-08-07 13:00:00,1.0,1.0,0.14352941176470588,56.769999999999996,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170807,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,29.71802,38.05626,19.23791,10,10.0,958.5,722,2017-08-07 14:00:00,2017-08-07 14:00:00,698,829,113,698,829,113,45.09,0.121,2.4000000000000004,0.285,0,0.22,33.9,-117.26,2017-08-07 14:00:00,1.0,1.0,0.16189111747851004,44.91,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170807,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,25.59814,38.72849,17.42377,9,10.0,957.9,722,2017-08-07 15:00:00,2017-08-07 15:00:00,490,687,119,490,687,119,57.28,0.185,3.2,0.282,0,0.22,33.9,-117.26,2017-08-07 15:00:00,1.0,1.0,0.24285714285714285,32.72,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170808,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,28.61328,36.17805,15.84163,0,10.0,959.8,722,2017-08-08 10:00:00,2017-08-08 10:00:00,981,947,101,981,947,101,21.77,0.065,1.9,0.28,0,0.22,33.9,-117.26,2017-08-08 10:00:00,1.0,1.0,0.10295616717635066,68.23,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170808,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,23.55347,39.27986,18.18055,0,10.0,959.5,722,2017-08-08 11:00:00,2017-08-08 11:00:00,1008,952,102,1008,952,102,18.02,0.065,1.9,0.28,0,0.22,33.9,-117.26,2017-08-08 11:00:00,1.0,1.0,0.10119047619047619,71.98,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170808,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,21.48438,39.31007,20.16692,3,10.0,958.8,722,2017-08-08 12:00:00,2017-08-08 12:00:00,969,944,102,969,944,102,23.25,0.066,1.9,0.281,0,0.22,33.9,-117.26,2017-08-08 12:00:00,1.0,1.0,0.10526315789473684,66.75,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170808,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,13.04321,40.69984,20.09093,11,10.0,958.5,722,2017-08-08 13:00:00,2017-08-08 13:00:00,868,922,98,868,922,98,33.44,0.068,1.9,0.282,0,0.22,33.9,-117.26,2017-08-08 13:00:00,1.0,1.0,0.11290322580645161,56.56,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170808,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,14.72168,40.69984,19.60067,9,10.0,957.9,722,2017-08-08 14:00:00,2017-08-08 14:00:00,713,884,91,713,884,91,45.27,0.069,1.9,0.282,0,0.22,33.9,-117.26,2017-08-08 14:00:00,1.0,1.0,0.1276297335203366,44.73,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170808,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,14.48975,41.22101,17.64611,7,10.0,957.2,722,2017-08-08 15:00:00,2017-08-08 15:00:00,508,764,97,508,764,97,57.45,0.115,2.3000000000000003,0.284,0,0.22,33.9,-117.26,2017-08-08 15:00:00,1.0,1.0,0.19094488188976377,32.55,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170809,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,31.51855,34.77318,16.26276,0,10.0,959.2,722,2017-08-09 10:00:00,2017-08-09 10:00:00,1002,983,90,1002,983,90,22.0,0.044,1.2000000000000002,0.283,0,0.22,33.9,-117.26,2017-08-09 10:00:00,1.0,1.0,0.08982035928143713,68.0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170809,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,21.25244,37.4646,18.13451,6,10.0,959.2,722,2017-08-09 11:00:00,2017-08-09 11:00:00,1029,986,92,1029,986,92,18.31,0.046,1.2000000000000002,0.282,0,0.22,33.9,-117.26,2017-08-09 11:00:00,1.0,1.0,0.08940719144800778,71.69,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170809,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,17.0166,41.28143,19.25806,0,10.0,958.8,722,2017-08-09 12:00:00,2017-08-09 12:00:00,988,974,95,988,974,95,23.5,0.053,1.2000000000000002,0.282,0,0.22,33.9,-117.26,2017-08-09 12:00:00,1.0,1.0,0.09615384615384616,66.5,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170809,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,17.7063,38.7587,21.29625,5,10.0,958.5,722,2017-08-09 13:00:00,2017-08-09 13:00:00,885,953,92,885,953,92,33.64,0.055,1.2000000000000002,0.283,0,0.22,33.9,-117.26,2017-08-09 13:00:00,1.0,1.0,0.103954802259887,56.36,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170809,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,16.75415,39.32266,20.0723,9,10.0,958.2,722,2017-08-09 14:00:00,2017-08-09 14:00:00,731,921,85,731,921,85,45.46,0.055,1.1,0.284,0,0.22,33.9,-117.26,2017-08-09 14:00:00,1.0,1.0,0.11627906976744186,44.54,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170809,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,20.6543,40.01755,18.00592,9,10.0,957.9,722,2017-08-09 15:00:00,2017-08-09 15:00:00,518,819,80,518,819,80,57.620000000000005,0.068,1.9,0.283,0,0.22,33.9,-117.26,2017-08-09 15:00:00,1.0,1.0,0.15444015444015444,32.379999999999995,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170810,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,21.42944,39.3,14.95412,3,10.0,959.5,722,2017-08-10 10:00:00,2017-08-10 10:00:00,976,947,99,976,947,99,22.23,0.062,2.0,0.277,0,0.22,33.9,-117.26,2017-08-10 10:00:00,1.0,1.0,0.1014344262295082,67.77,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170810,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,13.80615,41.23863,17.31788,5,10.0,959.2,722,2017-08-10 11:00:00,2017-08-10 11:00:00,1000,949,101,1000,949,101,18.61,0.063,2.1,0.276,0,0.22,33.9,-117.26,2017-08-10 11:00:00,1.0,1.0,0.101,71.39,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170810,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,21.40503,38.69324,20.31456,0,10.0,958.8,722,2017-08-10 12:00:00,2017-08-10 12:00:00,958,936,102,958,936,102,23.76,0.068,2.2,0.277,0,0.22,33.9,-117.26,2017-08-10 12:00:00,1.0,1.0,0.10647181628392484,66.24,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170810,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,17.99316,39.37553,20.34897,8,10.0,958.5,722,2017-08-10 13:00:00,2017-08-10 13:00:00,855,914,96,855,914,96,33.86,0.066,2.3000000000000003,0.277,0,0.22,33.9,-117.26,2017-08-10 13:00:00,1.0,1.0,0.11228070175438597,56.14,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170810,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,17.59644,40.60921,19.30405,8,10.0,958.2,722,2017-08-10 14:00:00,2017-08-10 14:00:00,702,878,88,702,878,88,45.65,0.064,2.3000000000000003,0.278,0,0.22,33.9,-117.26,2017-08-10 14:00:00,1.0,1.0,0.12535612535612536,44.35,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170810,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,23.54736,39.97978,17.85212,14,10.0,957.6,722,2017-08-10 15:00:00,2017-08-10 15:00:00,534,861,75,534,861,75,57.8,0.055,1.0,0.284,0,0.22,33.9,-117.26,2017-08-10 15:00:00,1.0,1.0,0.1404494382022472,32.2,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170811,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,39.25781,33.55965,15.25992,5,10.0,957.9,722,2017-08-11 10:00:00,2017-08-11 10:00:00,944,904,109,944,904,109,22.47,0.081,3.4000000000000004,0.281,0,0.22,33.9,-117.26,2017-08-11 10:00:00,1.0,1.0,0.11546610169491525,67.53,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170811,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,36.13281,34.80339,18.22543,6,10.0,957.9,722,2017-08-11 11:00:00,2017-08-11 11:00:00,972,910,111,972,910,111,18.91,0.082,3.3000000000000003,0.28,0,0.22,33.9,-117.26,2017-08-11 11:00:00,1.0,1.0,0.11419753086419752,71.09,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170811,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,28.75366,38.13934,19.61673,6,10.0,957.2,722,2017-08-11 12:00:00,2017-08-11 12:00:00,934,901,112,934,901,112,24.03,0.087,3.2,0.28,0,0.22,33.9,-117.26,2017-08-11 12:00:00,1.0,1.0,0.11991434689507495,65.97,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170811,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,26.89209,39.94957,19.49182,9,10.0,956.3,722,2017-08-11 14:00:00,2017-08-11 14:00:00,684,842,97,684,842,97,45.84,0.084,3.1,0.279,0,0.22,33.9,-117.26,2017-08-11 14:00:00,1.0,1.0,0.14181286549707603,44.16,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170811,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,25.12207,39.97978,17.60341,13,10.0,955.6,722,2017-08-11 15:00:00,2017-08-11 15:00:00,507,810,77,507,810,77,57.98,0.063,2.4000000000000004,0.279,0,0.22,33.9,-117.26,2017-08-11 15:00:00,1.0,1.0,0.15187376725838264,32.02,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170812,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,32.37305,34.24698,15.60776,3,10.0,958.2,722,2017-08-12 10:00:00,2017-08-12 10:00:00,965,937,101,965,937,101,22.71,0.066,2.3000000000000003,0.276,0,0.22,33.9,-117.26,2017-08-12 10:00:00,1.0,1.0,0.10466321243523316,67.28999999999999,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170812,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,31.80542,34.92172,18.31176,7,10.0,958.5,722,2017-08-12 11:00:00,2017-08-12 11:00:00,994,944,102,994,944,102,19.21,0.066,2.2,0.275,0,0.22,33.9,-117.26,2017-08-12 11:00:00,1.0,1.0,0.10261569416498995,70.78999999999999,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170812,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,28.61938,35.50583,20.47064,9,10.0,958.2,722,2017-08-12 12:00:00,2017-08-12 12:00:00,955,933,105,955,933,105,24.3,0.074,2.1,0.274,0,0.22,33.9,-117.26,2017-08-12 12:00:00,1.0,1.0,0.1099476439790576,65.7,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170812,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,20.81299,38.71841,19.89741,9,10.0,957.9,722,2017-08-12 13:00:00,2017-08-12 13:00:00,856,915,100,856,915,100,34.300000000000004,0.073,2.0,0.275,0,0.22,33.9,-117.26,2017-08-12 13:00:00,1.0,1.0,0.11682242990654206,55.699999999999996,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170812,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,18.77441,40.05783,19.56344,8,10.0,957.2,722,2017-08-12 14:00:00,2017-08-12 14:00:00,702,880,92,702,880,92,46.04,0.072,1.9,0.275,0,0.22,33.9,-117.26,2017-08-12 14:00:00,1.0,1.0,0.13105413105413105,43.96,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170812,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,19.57397,40.00999,18.10837,11,10.0,956.6,722,2017-08-12 15:00:00,2017-08-12 15:00:00,493,777,84,493,777,84,58.17,0.081,3.0,0.279,0,0.22,33.9,-117.26,2017-08-12 15:00:00,1.0,1.0,0.17038539553752535,31.83,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170813,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,30.96313,36.07231,15.40834,3,10.0,959.8,722,2017-08-13 10:00:00,2017-08-13 10:00:00,988,951,112,988,951,112,22.95,0.088,1.2000000000000002,0.277,0,0.23,33.9,-117.26,2017-08-13 10:00:00,1.0,1.0,0.11336032388663968,67.05,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170813,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,24.98169,38.69827,17.52678,3,10.0,959.5,722,2017-08-13 11:00:00,2017-08-13 11:00:00,1015,958,112,1015,958,112,19.52,0.086,1.2000000000000002,0.276,0,0.23,33.9,-117.26,2017-08-13 11:00:00,1.0,1.0,0.1103448275862069,70.48,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170813,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,17.95654,40.64445,19.73414,5,10.0,958.8,722,2017-08-13 12:00:00,2017-08-13 12:00:00,978,965,101,978,965,101,24.57,0.066,1.2000000000000002,0.276,0,0.23,33.9,-117.26,2017-08-13 12:00:00,1.0,1.0,0.1032719836400818,65.43,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170813,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,24.11499,38.09402,20.48372,15,10.0,958.5,722,2017-08-13 13:00:00,2017-08-13 13:00:00,875,946,95,875,946,95,34.53,0.063,1.2000000000000002,0.276,0,0.23,33.9,-117.26,2017-08-13 13:00:00,1.0,1.0,0.10857142857142857,55.47,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170813,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,18.28003,40.00748,19.39283,7,10.0,958.2,722,2017-08-13 14:00:00,2017-08-13 14:00:00,719,914,87,719,914,87,46.25,0.061,1.1,0.276,0,0.23,33.9,-117.26,2017-08-13 14:00:00,1.0,1.0,0.12100139082058414,43.75,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170813,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,16.13159,40.02007,17.55991,8,10.0,957.6,722,2017-08-13 15:00:00,2017-08-13 15:00:00,508,814,81,508,814,81,58.36,0.072,1.8,0.276,0,0.23,33.9,-117.26,2017-08-13 15:00:00,1.0,1.0,0.1594488188976378,31.64,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170814,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,35.04639,32.95288,14.98952,0,10.0,958.8,722,2017-08-14 10:00:00,2017-08-14 10:00:00,984,962,100,984,962,100,23.2,0.063,1.4,0.293,0,0.22,33.9,-117.26,2017-08-14 10:00:00,1.0,1.0,0.1016260162601626,66.8,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170814,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,26.85547,35.55367,17.60214,3,10.0,958.5,722,2017-08-14 11:00:00,2017-08-14 11:00:00,1014,972,100,1014,972,100,19.83,0.06,1.3,0.293,0,0.22,33.9,-117.26,2017-08-14 11:00:00,1.0,1.0,0.09861932938856016,70.17,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170814,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,21.90552,37.46964,18.69332,0,10.0,958.2,722,2017-08-14 12:00:00,2017-08-14 12:00:00,973,963,99,973,963,99,24.85,0.062,1.3,0.292,0,0.22,33.9,-117.26,2017-08-14 12:00:00,1.0,1.0,0.10174717368961973,65.15,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170814,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,17.61475,40.65453,19.22508,6,10.0,957.2,722,2017-08-14 13:00:00,2017-08-14 13:00:00,873,950,92,873,950,92,34.77,0.057,1.2000000000000002,0.291,0,0.22,33.9,-117.26,2017-08-14 13:00:00,1.0,1.0,0.10538373424971363,55.23,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170814,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,25.0061,38.74611,19.07891,9,10.0,956.6,722,2017-08-14 14:00:00,2017-08-14 14:00:00,715,916,84,715,916,84,46.46,0.053,1.2000000000000002,0.29,0,0.22,33.9,-117.26,2017-08-14 14:00:00,1.0,1.0,0.11748251748251748,43.54,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170814,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,22.5647,37.43942,18.52787,11,10.0,956.3,722,2017-08-14 15:00:00,2017-08-14 15:00:00,521,851,77,521,851,77,58.56,0.061,1.0,0.276,0,0.22,33.9,-117.26,2017-08-14 15:00:00,1.0,1.0,0.14779270633397312,31.439999999999998,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1000,33.9,-117.26,458,201708000000.0,8,10,Summer,48.81592,25.77744,5.26102,9,10.0,958.8,22,2017-08-15 10:00:00,2017-08-15 10:00:00,959,936,101,959,936,101,23.45,0.063,2.4000000000000004,0.285,2,0.21,33.9,-117.26,2017-08-15 10:00:00,1.0,1.0,0.10531803962460896,66.55,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1045,33.9,-117.26,458,201708000000.0,8,10,Summer,44.07959,27.74628,13.92425,3,10.0,958.8,722,2017-08-15 10:45:00,2017-08-15 11:00:00,985,944,99,985,944,99,20.15,0.059,2.4000000000000004,0.284,0,0.21,33.9,-117.26,2017-08-15 11:00:00,1.0,1.0,0.10050761421319797,69.85,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1100,33.9,-117.26,458,201708000000.0,8,11,Summer,40.14893,29.65721,18.20098,6,10.0,958.8,722,2017-08-15 11:00:00,2017-08-15 11:00:00,985,944,99,985,944,99,20.15,0.059,2.4000000000000004,0.284,0,0.21,33.9,-117.26,2017-08-15 11:00:00,1.0,1.0,0.10050761421319797,69.85,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1200,33.9,-117.26,458,201708000000.0,8,12,Summer,35.01587,31.66382,19.19398,6,10.0,958.5,722,2017-08-15 12:00:00,2017-08-15 12:00:00,949,944,94,949,944,94,25.14,0.052,2.3000000000000003,0.283,0,0.21,33.9,-117.26,2017-08-15 12:00:00,1.0,1.0,0.09905163329820864,64.86,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1300,33.9,-117.26,458,201708000000.0,8,13,Summer,29.20532,34.21677,19.89321,5,10.0,957.9,722,2017-08-15 13:00:00,2017-08-15 13:00:00,848,927,89,848,927,89,35.01,0.05,2.2,0.283,0,0.21,33.9,-117.26,2017-08-15 13:00:00,1.0,1.0,0.10495283018867925,54.99,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1400,33.9,-117.26,458,201708000000.0,8,14,Summer,33.11768,32.31339,20.03927,0,10.0,957.6,722,2017-08-15 14:00:00,2017-08-15 14:00:00,696,896,81,696,896,81,46.67,0.048,2.0,0.283,0,0.21,33.9,-117.26,2017-08-15 14:00:00,1.0,1.0,0.11637931034482758,43.33,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
March AFB,20170815,1500,33.9,-117.26,458,201708000000.0,8,15,Summer,35.35156,31.68648,17.96926,7,10.0,957.2,722,2017-08-15 15:00:00,2017-08-15 15:00:00,514,853,72,514,853,72,58.76,0.05,1.2000000000000002,0.289,0,0.21,33.9,-117.26,2017-08-15 15:00:00,1.0,1.0,0.14007782101167315,31.240000000000002,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
